review_id,product_id,rating,comment,created_at,sentiment_label,sentiment_score,detected_aspects,overall_rule_sentiment,renk_pigment_sentiment,koku_tat_sentiment,nemlendirme_sentiment,yapı_doku_sentiment,paketleme_sentiment,eksik_yanlış_ürün_sentiment,fiyat_performans_sentiment,kargo_teslimat_sentiment,aspect_sentiment,cleaned_comment,cluster,cluster_id,cluster_keywords,representative_comments,cluster_aspect,cluster_sentiment
489960353,870669244,5,Cok begendim rengi dokusu durusumuthis 2 tane de dudak serumu hediye gondermisler cok tesekkur ediyorum✨️🎀💌🧚🏻‍♀️,1745506262739,positive,0.9914658069610596,"['renk_pigment', 'nemlendirme', 'yapı_doku']",positive,positive,,positive,positive,,,,,renk_pigment:positive; nemlendirme:positive; yapı_doku:positive,Cok begendim rengi dokusu durusumuthis 2 tane de dudak serumu hediye gondermisler cok tesekkur ediyorum✨️🎀💌🧚🏻‍♀️,0,renk_pigment_positive_0,"rengim yakışır, güzelll renginden, renklerini mürdüm, rengide koydum, renginden istedim","Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Çok güzel ama aşırı renk vermesini beklemeyin biraz da yapışkan ama çok rahatsız etmiyor tadı çok güzel ben beğendim genel olarak | bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak",renk_pigment,positive
474491125,870669244,5,Daha önce diğer rengini de almıştım çok güzeller severek kullanıyorum hediye için teşekkürler❤️,1740159531654,positive,0.937730312347412,['renk_pigment'],positive,positive,,,,,,,,renk_pigment:positive,Daha önce diğer rengini de almıştım çok güzeller severek kullanıyorum hediye için teşekkürler❤️,1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
485244929,870669244,5,İki rengini aldım. Yapısı rengi harika bir ürün.,1743706833464,negative,0.5357534885406494,"['renk_pigment', 'yapı_doku']",positive,positive,,,positive,,,,,renk_pigment:positive; yapı_doku:positive,İki rengini aldım. Yapısı rengi harika bir ürün.,1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
553103951,870669244,5,mmmükemmeeel kokusu dokusu tadıı bile 😻 boyutu ideal bence pigmenti de çok hoş,1751011584914,negative,0.8466387987136841,"['renk_pigment', 'koku_tat', 'yapı_doku']",positive,positive,positive,,positive,,,,,renk_pigment:positive; koku_tat:positive; yapı_doku:positive,mmmükemmeeel kokusu dokusu tadıı bile 😻 boyutu ideal bence pigmenti de çok hoş,2,renk_pigment_positive_2,"rengine kokusuna, renkleri kokuları, parlaklığı kokusunu, görünümlü kokuları, kırmızılığı kokusuna",Çok tatlı rengi kokusu çok güzel | Çok güzel rengi ve kokusu var | Rengi ve kokusu güzel,renk_pigment,positive
490984455,870669244,5,Dokusu çok çok güzel rengi de muazzam,1745929768861,positive,0.9751380085945128,"['renk_pigment', 'yapı_doku']",positive,positive,,,positive,,,,,renk_pigment:positive; yapı_doku:positive,Dokusu çok çok güzel rengi de muazzam,1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
480013342,870669244,5,Dudağa sürdükten sonra biraz bekledim ve bu şekilde yazıyorum güzel bir dudak kalemiyle güzel bir comjo olur diye düşünüyorum nemlendirmesi karikaa çöl gibi dudaklarımı su neyrine çevirdi sjsjks rengi de çok mükemmel biraz koyu olurmu diye endişe etmiştim ama gayet dudak rengi gibi duruyor hafif sürüldüğünde neşe takımı beğendi 💗,1742034083342,positive,0.9272502660751344,"['renk_pigment', 'nemlendirme']",positive,positive,,positive,,,,,,renk_pigment:positive; nemlendirme:positive,Dudağa sürdükten sonra biraz bekledim ve bu şekilde yazıyorum güzel bir dudak kalemiyle güzel bir comjo olur diye düşünüyorum nemlendirmesi karikaa çöl gibi dudaklarımı su neyrine çevirdi sjsjks rengi de çok mükemmel biraz koyu olurmu diye endişe etmiştim ama gayet dudak rengi gibi duruyor hafif sürüldüğünde neşe takımı beğendi 💗,0,renk_pigment_positive_0,"rengim yakışır, güzelll renginden, renklerini mürdüm, rengide koydum, renginden istedim","Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Çok güzel ama aşırı renk vermesini beklemeyin biraz da yapışkan ama çok rahatsız etmiyor tadı çok güzel ben beğendim genel olarak | bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak",renk_pigment,positive
529191385,870669244,5,2 renginide aldım çok tatlış,1746775277067,positive,0.9883044958114624,"['renk_pigment', 'koku_tat']",positive,positive,positive,,,,,,,renk_pigment:positive; koku_tat:positive,2 renginide aldım çok tatlış,1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
594085974,870669244,5,Harika bir renkkk,1765199073005,positive,0.99299955368042,['renk_pigment'],positive,positive,,,,,,,,renk_pigment:positive,Harika bir renkkk,1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
544000731,870669244,5,coook güzel bayildim aşırı tatlı bir renk veriyor dudağa çok doğal duruyor,1747597636613,positive,0.9949204325675964,"['renk_pigment', 'koku_tat']",positive,positive,positive,,,,,,,renk_pigment:positive; koku_tat:positive,coook güzel bayildim aşırı tatlı bir renk veriyor dudağa çok doğal duruyor,0,renk_pigment_positive_0,"rengim yakışır, güzelll renginden, renklerini mürdüm, rengide koydum, renginden istedim","Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Çok güzel ama aşırı renk vermesini beklemeyin biraz da yapışkan ama çok rahatsız etmiyor tadı çok güzel ben beğendim genel olarak | bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak",renk_pigment,positive
462729610,870669244,5,çokkkk beğendim aplikatörü de rengi de mütiş,1736516053527,positive,0.9927812218666076,['renk_pigment'],positive,positive,,,,,,,,renk_pigment:positive,çokkkk beğendim aplikatörü de rengi de mütiş,1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
559216670,870669244,5,Ürün çok hızlı ve sorunsuz olarak elime ulaştı yapış yapış bir his bırakmıyor rengi dokusu çok güzel,1753443312860,positive,0.9278332591056824,"['renk_pigment', 'yapı_doku']",positive,positive,,,positive,,,,,renk_pigment:positive; yapı_doku:positive,Ürün çok hızlı ve sorunsuz olarak elime ulaştı yapış yapış bir his bırakmıyor rengi dokusu çok güzel,0,renk_pigment_positive_0,"rengim yakışır, güzelll renginden, renklerini mürdüm, rengide koydum, renginden istedim","Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Çok güzel ama aşırı renk vermesini beklemeyin biraz da yapışkan ama çok rahatsız etmiyor tadı çok güzel ben beğendim genel olarak | bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak",renk_pigment,positive
592109438,870669244,5,Özellikle dudakta bıraktığı renk çok güzel hoş. Çiğ bir renk değil yani,1764674234048,positive,0.6117739677429199,"['renk_pigment', 'nemlendirme']",positive,positive,,positive,,,,,,renk_pigment:positive; nemlendirme:positive,Özellikle dudakta bıraktığı renk çok güzel hoş. Çiğ bir renk değil yani,1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
477210587,870669244,5,"Kesinlikle beklentimin çok çok üstünde bi ürün. Pigmenti harika, dudağımın en renksiz haline bile rengini verdi bunu asla beklemiyordum. Absürt bir renk tonu değil kesinlikle. Verdiği parlaklık güzel hafif lip gloss gibi. Ayrıca rengi de arttırabilirsiniz. Yapış yapış his pek yok. Metal ucu rahat bir sürüm sağlıyor. Kaliteli hissettiriyor. Diğer renklerini de sipariş vereceğim. Bayıldım bayıldıııımm 💜",1741165033476,positive,0.9947644472122192,"['renk_pigment', 'yapı_doku']",positive,positive,,,positive,,,,,renk_pigment:positive; yapı_doku:positive,"Kesinlikle beklentimin çok çok üstünde bi ürün. Pigmenti harika, dudağımın en renksiz haline bile rengini verdi bunu asla beklemiyordum. Absürt bir renk tonu değil kesinlikle. Verdiği parlaklık güzel hafif lip gloss gibi. Ayrıca rengi de arttırabilirsiniz. Yapış yapış his pek yok. Metal ucu rahat bir sürüm sağlıyor. Kaliteli hissettiriyor. Diğer renklerini de sipariş vereceğim. Bayıldım bayıldıııımm 💜",0,renk_pigment_positive_0,"rengim yakışır, güzelll renginden, renklerini mürdüm, rengide koydum, renginden istedim","Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Çok güzel ama aşırı renk vermesini beklemeyin biraz da yapışkan ama çok rahatsız etmiyor tadı çok güzel ben beğendim genel olarak | bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak",renk_pigment,positive
471180692,870669244,5,Stokladığım bir renk. İnanılmaz güzel,1739135365292,positive,0.9456942677497864,['renk_pigment'],positive,positive,,,,,,,,renk_pigment:positive,Stokladığım bir renk. İnanılmaz güzel,1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
463656718,870669244,5,Bayıldım kokusu yapısı harika.. tatlı bir kırmızılık veriyor,1736783657669,positive,0.97645503282547,"['renk_pigment', 'koku_tat', 'yapı_doku']",positive,positive,positive,,positive,,,,,renk_pigment:positive; koku_tat:positive; yapı_doku:positive,Bayıldım kokusu yapısı harika.. tatlı bir kırmızılık veriyor,2,renk_pigment_positive_2,"rengine kokusuna, renkleri kokuları, parlaklığı kokusunu, görünümlü kokuları, kırmızılığı kokusuna",Çok tatlı rengi kokusu çok güzel | Çok güzel rengi ve kokusu var | Rengi ve kokusu güzel,renk_pigment,positive
597403576,870669244,5,Çok doğal bir rengi var buram buram çilek kokuyor dudakta durusu harika doğal bir duruş sevenler tercih edebilir tam dudak rengi bayıldım,1766156838450,positive,0.9874039888381958,"['renk_pigment', 'koku_tat', 'nemlendirme']",positive,positive,positive,positive,,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive,Çok doğal bir rengi var buram buram çilek kokuyor dudakta durusu harika doğal bir duruş sevenler tercih edebilir tam dudak rengi bayıldım,2,renk_pigment_positive_2,"rengine kokusuna, renkleri kokuları, parlaklığı kokusunu, görünümlü kokuları, kırmızılığı kokusuna",Çok tatlı rengi kokusu çok güzel | Çok güzel rengi ve kokusu var | Rengi ve kokusu güzel,renk_pigment,positive
591790672,870669244,5,Bayıldım rengi çok güzle,1764595564204,positive,0.9757359623908995,['renk_pigment'],positive,positive,,,,,,,,renk_pigment:positive,Bayıldım rengi çok güzle,1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
461433342,870669244,5,Pembe olanı çok sevdiğim için bunları da denemek istedim rengi ve nemlendirmesi yine çok güzel ama favorim hala şeftaliii,1736190519405,positive,0.5596400499343872,"['renk_pigment', 'nemlendirme']",positive,positive,,positive,,,,,,renk_pigment:positive; nemlendirme:positive,Pembe olanı çok sevdiğim için bunları da denemek istedim rengi ve nemlendirmesi yine çok güzel ama favorim hala şeftaliii,0,renk_pigment_positive_0,"rengim yakışır, güzelll renginden, renklerini mürdüm, rengide koydum, renginden istedim","Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Çok güzel ama aşırı renk vermesini beklemeyin biraz da yapışkan ama çok rahatsız etmiyor tadı çok güzel ben beğendim genel olarak | bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak",renk_pigment,positive
479124479,870669244,4,Ürün hızlı geldi güzel görünüyor kokusu hoş rengi de güzel,1741785923577,negative,0.9632896184921264,"['renk_pigment', 'koku_tat', 'kargo_teslimat']",positive,positive,positive,,,,,,positive,renk_pigment:positive; koku_tat:positive; kargo_teslimat:positive,Ürün hızlı geldi güzel görünüyor kokusu hoş rengi de güzel,2,renk_pigment_positive_2,"rengine kokusuna, renkleri kokuları, parlaklığı kokusunu, görünümlü kokuları, kırmızılığı kokusuna",Çok tatlı rengi kokusu çok güzel | Çok güzel rengi ve kokusu var | Rengi ve kokusu güzel,renk_pigment,positive
473020006,870669244,5,Bu rengi de mükemmel,1739715457145,positive,0.9850354194641112,['renk_pigment'],positive,positive,,,,,,,,renk_pigment:positive,Bu rengi de mükemmel,1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
592083512,870669244,5,çok tatlı bir renk koyu durmuyor çok beğendim ben,1764669763651,positive,0.9860532879829408,"['renk_pigment', 'koku_tat']",positive,positive,positive,,,,,,,renk_pigment:positive; koku_tat:positive,çok tatlı bir renk koyu durmuyor çok beğendim ben,1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
545085344,870669244,5,ay cok sevdimmmmmm tam yazlıkkkkk nam nam nammm diğer renklerini de alcamm,1748000121693,positive,0.9974581599235536,['renk_pigment'],positive,positive,,,,,,,,renk_pigment:positive,ay cok sevdimmmmmm tam yazlıkkkkk nam nam nammm diğer renklerini de alcamm,0,renk_pigment_positive_0,"rengim yakışır, güzelll renginden, renklerini mürdüm, rengide koydum, renginden istedim","Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Çok güzel ama aşırı renk vermesini beklemeyin biraz da yapışkan ama çok rahatsız etmiyor tadı çok güzel ben beğendim genel olarak | bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak",renk_pigment,positive
